customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
1006-LZSVF,0,13,45.25,3389.25,Male,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,Yes
5365-ZZZJQ,0,66,84.5,943.85,Female,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Electronic check,No
9941-HWPCN,0,60,105.6,5893.9,Male,Yes,Yes,Yes,No,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,No
7560-FBGAA,0,58,105.45,5236.4,Female,Yes,No,Yes,No,No,No internet service,No,Yes,No,Yes,No,One year,No,Mailed check,No
7538-IWWXB,0,46,20.25,3475.55,Male,Yes,No,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
2129-THJVH,0,35,99.7,1054.6,Male,Yes,No,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),Yes
8667-NMWFN,0,15,100.75,144.8,Male,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,One year,Yes,Mailed check,Yes
9449-HWCGN,0,66,20.45,3953.7,Male,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,No
4448-XDLPT,0,13,53.95,680.05,Male,Yes,No,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,One year,No,Electronic check,No
0391-FTRFO,0,4,25.35,4284.65,Male,Yes,No,Yes,Yes,No,Yes,No,No,No,No internet service,No,One year,Yes,Mailed check,No
5371-LXYKL,0,1,64.95,3810.55,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,No
3462-KZRRL,0,63,101.4,1336.35,Female,No,Yes,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),No
7865-INHKH,0,72,87.1,7880.25,Male,No,No,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),No
6171-FAGOT,0,11,105.9,5042.75,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),No
7417-XJWFU,0,10,54.2,2793.55,Male,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No
8367-BOGKX,0,30,20.3,8061.5,Female,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,No,Electronic check,No
3103-BWQSV,0,11,48.7,1427.55,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),No
7725-OPBOK,0,64,19.75,3045.75,Female,Yes,Yes,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,No
4569-SKOEN,0,6,79.75,3320.6,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No
3791-DLFRQ,0,8,25.15,318.9,Female,Yes,Yes,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),No
3407-QRBUV,0,2,84.45,1032.0,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
1512-IHOEX,0,47,84.5,3399.85,Female,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),No
6295-HLRHW,0,68,89.5,731.3,Male,Yes,No,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No
2462-GPVRR,0,19,64.8,107.6,Female,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
8973-RGCKC,0,29,108.35,4284.65,Male,Yes,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),No
7123-ZVPMU,0,1,75.3,86.05,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Mailed check,Yes
1771-EYZSP,0,72,20.5,6293.75,Male,Yes,No,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),No
1619-WQWMW,0,61,91.2,3913.3,Male,Yes,Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No
6498-OCRQQ,0,5,100.7,5595.3,Female,Yes,No,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,No
6561-PFDPS,0,8,80.45,20.3,Female,Yes,No,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),No
3366-ETZGD,1,29,99.65,5121.75,Female,No,Yes,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),No
9050-XDGXM,0,9,70.7,6441.85,Female,Yes,Yes,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,No,Electronic check,No
2593-OSWOV,0,15,41.15,7930.55,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
3614-OERTZ,0,46,19.5,2546.85,Male,No,No,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes
7335-ZXPPO,0,6,20.8,90.05,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No
5128-XOUYU,0,21,74.35,7349.35,Male,Yes,No,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),No
8186-JWHZB,0,17,24.4,2597.6,Female,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
6253-BMHKU,1,3,24.25,608.0,Male,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,No
2573-MVSVB,0,1,95.2,1849.95,Female,No,No,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),Yes
4984-MEVIH,0,35,91.05,422.6,Female,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No
2141-LMDRZ,0,71,55.6,999.45,Male,Yes,Yes,No,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,Yes
7607-RXWNP,0,23,109.65,5550.1,Female,No,No,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No
1625-CSOXG,0,6,56.5,590.35,Female,Yes,No,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),No
6209-AARDV,0,23,20.65,918.6,Female,No,No,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,One year,No,Electronic check,No
1131-TIDGN,0,3,98.8,2743.45,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),Yes
6164-TZTGI,0,24,100.0,3105.55,Female,No,No,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,No
9503-KCVAF,0,13,85.9,601.6,Female,No,Yes,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),No
9003-SBSRA,0,29,72.6,51.25,Male,Yes,Yes,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
2500-AWNJO,0,55,105.0,4013.8,Female,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),Yes
9970-OKQAH,0,45,19.95,1794.8,Female,No,No,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No
3423-WJURA,0,39,45.45,1232.9,Female,No,No,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No
1257-KPUBF,1,1,60.9,1370.35,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),No
3821-JETJX,0,25,82.05,5485.5,Male,No,Yes,No,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,No
1132-XLCBK,0,26,89.15,1761.45,Male,Yes,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Electronic check,Yes
9803-FRGSX,0,11,19.2,7114.25,Female,No,Yes,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,No
5133-ITBKG,1,62,75.05,638.95,Female,Yes,No,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,No
6179-IWDTO,1,3,44.0,4867.95,Female,Yes,No,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),No
9162-CMMJS,1,5,20.05,2618.3,Male,No,Yes,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,No
4018-FLQWC,0,69,18.4,109.5,Male,No,No,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,Yes
7263-KXVDE,0,19,40.35,3418.2,Male,No,Yes,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),No
8924-SIXST,0,41,31.05,997.75,Male,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),No
2003-PDQAR,0,70,85.45,18.8,Female,No,No,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),No
0515-MWVDX,0,31,54.2,20.35,Male,No,No,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),No
3810-MQNVB,0,58,20.4,6367.2,Male,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,No
6162-JIWQM,0,70,19.95,1218.25,Male,Yes,No,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No
0141-IBLAZ,0,45,105.3,210.3,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,No
6875-SXPLM,0,52,96.55,157.65,Male,No,No,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No internet service,One year,Yes,Mailed check,No
1008-BBWGR,0,2,66.15,1414.45,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,One year,No,Credit card (automatic),Yes
6650-CYOJG,0,8,70.8,5236.4,Female,Yes,No,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),No
3856-PSIOK,0,66,24.95,245.2,Male,Yes,No,No,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,No,Mailed check,Yes
7830-YKGFG,0,5,20.25,4939.25,Female,No,Yes,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,No
6773-DOMLT,0,18,99.45,412.5,Female,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,No
0303-WHVLU,0,1,61.45,5595.3,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),No
5435-HTROL,0,4,75.4,7303.05,Male,No,No,Yes,No,No,No,No,No,No internet service,No,Yes,One year,Yes,Electronic check,Yes
3794-JWAKX,0,9,19.6,3615.6,Female,Yes,No,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,No,Mailed check,No
0689-XZZIE,0,72,101.5,1429.65,Female,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),Yes
5083-ESORT,0,1,115.05,1052.4,Female,No,Yes,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),No
8523-WEWDS,0,20,90.5,235.65,Female,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,No
7226-SYHBL,0,34,90.45,7397.0,Male,No,No,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,Yes
2446-XGFLH,0,71,79.6,727.8,Female,No,No,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
2672-GOZRU,1,72,20.05,96.8,Female,No,No,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Mailed check,No
9605-UBUZD,0,21,114.0,5237.4,Male,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),Yes
7437-CRTDN,0,72,25.75,288.35,Female,No,No,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),Yes
8155-HAOQY,0,72,84.85,683.75,Female,Yes,No,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,Yes
4419-YJGRE,1,1,83.55,2697.4,Male,Yes,No,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,Yes
8396-PHHFD,0,19,94.7,59.05,Male,No,No,No,Yes,No,Yes,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,No
1823-NSVRG,0,8,89.55,85.1,Male,No,No,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),No
5285-GLFEW,1,17,69.95,1092.35,Male,No,No,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),No
9250-CDZMT,0,50,20.2,530.05,Female,Yes,Yes,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,No
5399-CREUO,0,1,19.55,123.05,Male,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),Yes
5033-TIAPI,0,1,108.35,1388.45,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
5107-HRYTN,0,22,70.75,1301.1,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,Yes
5454-WNQGT,0,38,106.0,558.8,Male,No,No,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,No
3721-FPYLH,1,26,54.6,7856.0,Female,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No
1551-QPQIQ,0,1,84.2,3888.65,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes
1571-SPCRM,0,6,25.65,69.65,Male,Yes,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,No
9116-VHCML,0,1,105.45,493.65,Male,No,Yes,Yes,No,No,No,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,No
1271-RXDRG,0,6,99.85,2936.25,Female,Yes,Yes,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
8364-FVOTH,0,1,19.85,204.55,Female,Yes,No,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
2177-XYGYN,0,28,96.4,4237.5,Female,Yes,No,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,No
4607-FNTAM,0,42,69.7,45.7,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),Yes
4116-DHRZK,0,1,20.55,7544.3,Female,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,No,Credit card (automatic),No
1265-CHCWQ,0,45,69.6,1706.45,Female,Yes,Yes,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),No
4486-CUJVO,0,66,111.2,4630.2,Male,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),No
6476-YWMUM,0,1,53.65,918.6,Male,Yes,No,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
3028-CYLEY,0,1,111.05,4059.35,Male,Yes,No,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,No
5945-GYTQD,0,52,86.25,235.2,Male,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No
7878-LELRJ,0,42,79.7,1077.5,Male,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,Yes
8144-YOUPK,0,25,93.85,443.9,Female,No,Yes,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,No
5640-VTOUM,0,44,55.15,90.1,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),No
6090-KPIGK,0,24,59.8,6129.65,Male,Yes,No,Yes,No,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),No
9079-KLTSO,0,58,79.8,389.25,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,No internet service,One year,Yes,Electronic check,No
5089-AYFEK,0,47,109.85,318.9,Female,No,Yes,Yes,No phone service,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,No
7440-MCTPU,0,51,56.05,673.2,Male,No,Yes,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),No
6825-OKIMM,0,2,90.55,4189.7,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,Yes
3566-JSHUM,1,1,75.15,750.1,Male,Yes,Yes,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Two year,No,Electronic check,No
1221-IEFFH,0,29,19.55,6339.3,Male,No,Yes,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Electronic check,No
0364-NXPCJ,0,1,29.35,382.2,Female,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,No
7079-KOETM,0,38,25.4,198.25,Male,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),No
1719-POSSU,1,69,54.25,894.3,Male,No,No,Yes,No,No,No,No internet service,No,Yes,No internet service,No,One year,Yes,Electronic check,No
1137-JAKTC,0,3,89.0,4179.1,Male,No,No,Yes,No,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Mailed check,No
8419-PADVS,0,4,19.05,4653.25,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes
9130-YFUQX,0,64,24.05,1534.05,Female,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),No
6156-LPRYM,0,12,77.75,4991.5,Male,Yes,No,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,No
9578-XUMYY,0,18,42.1,262.05,Female,No,No,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,No
1623-IXNTU,1,1,89.95,3708.4,Female,Yes,No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),Yes
7527-OHNZM,0,1,66.85,1723.95,Male,No,No,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),No
7117-ULQPI,0,43,80.1,237.2,Female,No,Yes,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,No
3885-QQESX,0,15,100.55,355.1,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),No
5759-ZNOZO,0,62,20.05,879.8,Female,No,Yes,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),No
1161-CXCZU,1,7,100.5,2737.05,Male,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,No
6680-CUYDE,0,3,93.9,6585.2,Male,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,Yes
9498-CERTV,0,58,50.15,4913.3,Male,No,Yes,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),No
7433-XIMKQ,1,5,52.2,5753.25,Male,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,Yes
4581-ZPJAI,1,69,102.0,1111.85,Female,Yes,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,No
6324-MKRGC,0,72,20.45,97.0,Male,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),No
4201-ZXOUW,0,2,74.4,4599.15,Female,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),No
9163-OFXFS,0,61,20.95,4230.25,Male,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),No
5585-HFUWK,0,21,19.95,246.3,Female,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,No
9019-XJMJQ,0,4,79.2,272.2,Male,Yes,No,No,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),No
4856-SGZVL,0,9,106.1,1460.85,Female,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,Yes
7295-PMZAA,0,1,20.75,348.8,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),No
8814-GFFLZ,0,69,93.8,492.1,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),Yes
7662-LNNBK,0,72,75.7,359.4,Male,No,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No
4456-DQRQK,0,26,90.2,73.6,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),No
4374-WQJHO,0,15,20.65,3053.0,Male,Yes,No,Yes,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,No
5305-PSHWZ,0,44,66.2,7388.45,Male,No,No,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),Yes
6966-YVRZC,0,38,25.05,759.35,Female,No,Yes,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),Yes
5301-XYAIT,0,1,75.2,6816.95,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),No
1505-HKCMS,1,43,106.25,1126.35,Male,Yes,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Mailed check,No
6725-POUZE,0,29,44.1,307.0,Male,Yes,No,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),No
1908-ZPQFR,0,21,101.1,1259.35,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes
5668-XNKGD,0,33,25.15,3132.75,Female,No,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,No
8087-RUYCV,1,7,75.5,360.1,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),No
6606-XHZGJ,1,8,73.6,505.95,Female,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,One year,No,Mailed check,No
2322-FKKCF,0,26,110.75,6157.6,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,No
